"","Scleractinian","Gorgonia","Black_coral","Hydroids","Cnidaria (non Scleractinian)","Sponges","Fleshy macroalgae","Crustose algae","Halimeda","Others","CCA"
"20_TUAMAK1_11",66.67,0,0,0,0,2.67,0,0,0,0,1.33
"20_TUAMAK1_12",84.01,0,0,0,0,0,0,0,0,0,5.33
"20_TUAMAK1_13",49.33,0,0,0,0,0,2.67,0,0,0,1.33
"20_TUAMAK1_14",43.99,0,0,0,0,0,0,0,0,0,6.67
"20_TUAMAK1_15",66.66,0,0,0,0,0,0,0,1.33,0,2.67
"20_TUAMAK1_16",49.33,0,0,0,0,0,0,0,0,0,8
"20_TUAMAK1_17",73.33,0,0,0,0,0,0,0,0,0,2.67
"20_TUAMAK1_18",54.66,0,0,0,0,1.33,0,1.33,0,0,2.67
"20_TUAMAK1_19",61.33,0,0,0,0,0,0,0,0,0,2.67
"20_TUAMAK1_20",69.34,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK1_21",77.34,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK1_22",74.66,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK1_23",32,0,0,0,0,4,0,0,0,0,1.33
"20_TUAMAK1_24",73.32,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK1_25",37.32,0,0,0,0,0,0,2.67,0,0,10.67
"20_TUAMAK1_26",58.66,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK1_27",58.67,0,0,0,0,0,0,0,0,0,2.67
"20_TUAMAK1_28",65.33,0,0,0,0,0,0,0,1.33,0,8
"20_TUAMAK1_29",57.34,0,0,0,0,0,2.67,2.67,0,0,2.67
"20_TUAMAK1_30",55.99,0,0,0,0,0,0,1.33,0,0,1.33
"20_TUAMAK2_1",53.34,0,0,0,0,0,0,0,0,1.33,0
"20_TUAMAK2_2",21.34,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK2_3",24.01,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK2_4",21.33,0,0,0,0,21.33,0,0,0,0,0
"20_TUAMAK2_5",33.32,0,0,0,0,9.33,0,0,0,0,0
"20_TUAMAK2_6",57.33,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_7",53.33,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_8",58.66,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_9",84,0,0,0,0,0,0,0,0,0,1.33
"20_TUAMAK2_10",100,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_11",46.66,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_12",57.32,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_13",63.99,0,0,0,0,2.67,0,0,0,0,0
"20_TUAMAK2_14",66.67,0,0,0,0,1.33,0,0,0,0,0
"20_TUAMAK2_15",61.33,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_16",92.01,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_17",77.32,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_18",88,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_19",92,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_20",87.99,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_21",55.99,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_22",92.01,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_23",90.67,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_24",94.67,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_25",70.66,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_26",82.66,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_27",37.33,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_28",82.67,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_29",92,0,0,0,0,0,0,0,0,0,0
"20_TUAMAK2_30",69.34,0,0,0,0,0,1.33,0,0,0,0
"20_TUARAN1_1",17.34,0,0,0,0,8,1.33,0,2.67,0,4
"20_TUARAN1_2",4,0,0,0,0,5.34,9.33,0,0,0,4
"20_TUARAN1_3",2.66,0,0,0,0,8,24,0,0,0,6.67
"20_TUARAN1_4",11.99,0,0,0,0,5.33,30.67,0,0,0,2.67
"20_TUARAN1_5",6.67,0,0,0,0,1.33,6.67,0,0,0,0
"20_TUARAN1_6",41.33,0,0,0,0,0,4,0,0,0,6.67
"20_TUARAN1_7",3.99,0,0,0,0,2.66,25.33,0,0,0,6.67
"20_TUARAN1_8",14.66,0,0,0,0,2.67,8,0,0,0,6.66
"20_TUARAN1_9",8,0,0,0,0,6.67,32,0,0,0,2.66
"20_TUARAN1_10",20,0,0,0,0,4,18.66,0,0,0,1.33
"20_TUARAN1_11",5.33,0,0,0,0,5.33,0,0,0,0,12
"20_TUARAN1_12",11.99,0,0,0,0,2.67,8,0,0,0,2.66
"20_TUARAN1_13",5.33,0,0,0,0,0,24,0,0,0,6.67
"20_TUARAN1_14",3.99,0,0,0,0,1.33,10.66,0,0,0,0
"20_TUARAN1_15",2.66,0,0,0,0,0,30.66,0,0,0,4
"20_TUARAN1_16",11.99,0,0,0,0,0,26.67,0,0,0,2.67
"20_TUARAN1_17",20,0,0,0,0,1.33,38.67,0,0,0,2.67
"20_TUARAN1_18",5.34,0,0,0,0,0,60,0,0,0,10.67
"20_TUARAN1_19",14.67,0,0,0,0,0,0,0,2.67,0,6.66
"20_TUARAN1_20",6.67,0,0,0,0,2.66,37.33,0,0,0,4
"20_TUARAN1_21",1.33,0,0,0,0,12,29.33,0,0,0,8
"20_TUARAN1_22",10.66,0,0,0,0,0,29.34,0,0,0,2.66
"20_TUARAN1_23",29.32,0,0,0,0,6.67,20,0,0,0,6.67
"20_TUARAN1_24",10.66,0,0,0,0,0,30.67,0,0,0,4
"20_TUARAN1_25",6.66,0,0,0,0,2.67,13.33,0,0,0,5.33
"20_TUARAN1_26",5.33,0,0,0,0,0,5.34,0,0,0,5.33
"20_TUARAN1_27",17.33,0,0,0,0,4,2.67,0,0,0,4
"20_TUARAN1_28",9.32,0,0,0,0,6.66,20,0,2.67,0,2.66
"20_TUARAN1_29",21.33,0,0,0,0,0,18.66,0,6.67,0,1.33
"20_TUARAN1_30",2.66,0,0,0,0,0,10.66,0,1.33,0,2.67
"20_TUARAN2_1",53.32,0,0,0,0,0,0,0,0,0,14.67
"20_TUARAN2_2",50.66,0,0,0,0,0,0,0,1.33,0,6.67
"20_TUARAN2_3",81.33,0,0,0,0,1.33,5.33,0,2.67,0,4
"20_TUARAN2_4",46.66,0,0,0,0,0,2.67,0,0,0,13.33
"20_TUARAN2_5",48,0,0,0,0,0,0,0,0,0,12
"20_TUARAN2_6",46.66,0,0,0,0,0,0,0,0,0,12
"20_TUARAN2_7",33.33,0,0,0,0,0,0,0,1.33,0,18.66
"20_TUARAN2_8",57.33,0,0,0,0,4,0,0,0,0,12
"20_TUARAN2_9",25.33,0,0,0,0,0,0,0,1.33,0,12
"20_TUARAN2_10",34.66,0,0,0,0,0,0,0,0,0,20
"20_TUARAN2_11",29.33,0,0,0,0,0,0,0,2.67,0,9.33
"20_TUARAN2_12",41.33,0,0,0,0,0,0,0,0,0,12
"20_TUARAN2_13",19.99,0,0,0,0,0,0,0,1.33,0,16
"20_TUARAN2_14",70.67,0,0,0,0,0,0,0,0,0,13.33
"20_TUARAN2_15",57.33,0,0,0,0,0,0,0,0,0,10.67
"20_TUARAN2_16",30.67,0,0,0,0,0,0,0,0,0,5.33
"20_TUARAN2_17",41.33,0,0,0,0,0,0,0,0,0,33.33
"20_TUARAN2_18",38.67,0,0,0,0,0,0,0,0,0,36
"20_TUARAN2_19",25.33,0,0,0,0,6.67,0,0,0,0,25.33
"20_TUARAN2_20",33.33,0,0,0,0,0,0,0,0,0,20
"20_TUARAN2_21",34.65,0,0,0,0,0,0,0,0,0,8
"20_TUARAN2_22",70.66,0,0,0,0,0,0,0,0,0,6.67
"20_TUARAN2_23",80,0,0,0,0,0,0,0,0,0,8
"20_TUARAN2_24",45.32,0,0,0,0,0,0,0,0,0,17.33
"20_TUARAN2_25",41.32,0,0,0,0,0,0,0,0,0,9.33
"20_TUARAN2_26",17.33,0,0,0,0,0,0,0,0,0,12
"20_TUARAN2_27",38.66,0,0,0,0,5.33,2.67,0,1.33,0,6.67
"20_TUARAN2_28",4,0,0,0,0,12,0,0,1.33,0,22.67
"20_TUARAN2_29",72,0,0,0,0,0,0,0,0,0,8
"20_TUARAN2_30",17.33,0,0,0,0,0,0,0,0,0,8
"20_TUARAR1_1",64,0,0,0,0,0,0,0,0,1.33,1.33
"20_TUARAR1_2",85.34,0,0,0,0,6.67,0,0,0,0,0
"20_TUARAR1_3",53.32,0,0,0,0,10.67,0,0,0,1.33,1.33
"20_TUARAR1_4",26.66,0,0,0,0,2.67,0,0,0,0,5.34
"20_TUARAR1_5",48,0,0,0,0,0,0,0,0,0,6.67
"20_TUARAR1_6",78.65,0,0,0,0,1.33,0,0,0,0,2.67
"20_TUARAR1_7",26.66,0,0,0,0,6.67,13.33,0,0,0,21.34
"20_TUARAR1_8",58.67,0,0,0,0,0,0,0,0,0,5.33
"20_TUARAR1_9",44,0,0,0,0,4,0,0,0,0,9.34
"20_TUARAR1_10",68,0,0,0,0,0,0,0,0,0,1.33
"20_TUARAR1_11",44,0,0,0,0,21.33,0,0,0,0,4
"20_TUARAR1_12",81.34,0,0,0,0,1.33,0,0,0,0,1.33
"20_TUARAR1_13",88,0,0,0,0,0,0,0,0,0,4
"20_TUARAR1_14",45.33,0,0,0,0,13.33,0,0,0,0,1.33
"20_TUARAR1_15",38.66,0,0,0,0,0,5.33,0,0,0,17.33
"20_TUARAR1_16",76.01,0,0,0,0,5.33,0,0,0,0,8
"20_TUARAR1_17",81.34,0,0,0,0,0,0,0,0,0,5.33
"20_TUARAR1_18",39.99,0,0,0,0,1.33,0,0,0,0,12
"20_TUARAR1_19",32,0,0,0,0,0,0,0,0,0,9.34
"20_TUARAR1_20",70.66,0,0,0,0,0,0,0,0,0,4
"20_TUARAR1_21",55.99,0,0,0,0,6.67,0,0,0,0,5.33
"20_TUARAR1_22",40,0,0,0,0,0,0,0,0,0,5.33
"20_TUARAR1_23",38.67,0,0,0,0,16,0,0,0,0,9.33
"20_TUARAR1_24",28,0,0,0,0,6.67,0,0,0,0,0
"20_TUARAR1_25",24,0,0,0,0,0,0,0,0,0,2.67
"20_TUARAR1_26",93.33,0,0,0,0,0,0,0,0,0,0
"20_TUARAR1_27",90.66,0,0,0,0,0,0,0,0,0,0
"20_TUARAR1_28",59.99,0,0,0,0,2.67,0,0,0,0,1.33
"20_TUARAR1_29",28,0,0,0,0,5.33,0,0,0,0,0
"20_TUARAR1_30",48,0,0,0,0,4,0,0,0,0,6.67
"20_TUARAR2_1",80,0,0,0,0,5.33,0,0,0,0,6.67
"20_TUARAR2_2",37.33,0,0,0,0,18.67,0,0,0,0,26.66
"20_TUARAR2_3",69.33,0,0,0,0,10.67,0,0,0,0,12
"20_TUARAR2_4",58.67,0,0,0,0,4,0,0,0,0,12
"20_TUARAR2_5",39.99,0,0,0,0,21.33,0,0,0,0,6.67
"20_TUARAR2_6",66.68,0,0,0,0,6.67,0,0,0,0,5.33
"20_TUARAR2_7",42.66,0,0,0,0,5.33,0,0,0,0,24
"20_TUARAR2_8",42.67,0,0,0,0,9.33,1.33,0,0,0,10.66
"20_TUARAR2_9",76,0,0,0,0,4,0,0,0,0,5.34
"20_TUARAR2_10",71.99,0,0,0,0,5.33,8,0,0,0,4
"20_TUARAR2_11",40,0,0,0,0,12,24,0,0,0,10.66
"20_TUARAR2_12",62.66,0,0,0,0,0,9.33,0,0,0,2.66
"20_TUARAR2_13",49.33,0,0,0,0,20,4,0,0,0,12
"20_TUARAR2_14",50.66,0,0,0,0,24,0,0,0,0,17.33
"20_TUARAR2_15",40,0,0,0,0,4,0,0,0,0,30.67
"20_TUARAR2_16",80,0,0,0,0,0,0,0,0,0,4
"20_TUARAR2_17",73.34,0,0,0,0,0,0,0,0,0,10.67
"20_TUARAR2_18",41.34,0,0,0,0,12,0,0,0,0,13.33
"20_TUARAR2_19",45.33,0,0,0,0,9.33,0,0,0,0,18.66
"20_TUARAR2_20",46.67,0,0,0,0,0,0,0,0,1.33,25.33
"20_TUARAR2_21",85.33,0,0,0,0,0,0,0,0,0,4
"20_TUARAR2_22",37.34,0,0,0,0,32,0,0,0,0,8
"20_TUARAR2_23",44,0,0,0,0,13.33,8,0,0,0,17.33
"20_TUARAR2_24",57.33,0,0,0,0,6.67,0,0,0,2.67,20
"20_TUARAR2_25",46.66,0,0,0,0,10.67,0,0,0,0,21.33
"20_TUARAR2_26",76,0,0,0,0,4,0,0,0,0,12
"20_TUARAR2_27",63.99,0,0,0,0,13.33,0,0,0,0,14.66
"20_TUARAR2_28",26.67,0,0,0,0,12,0,0,0,0,22.67
"20_TUARAR2_29",64.01,0,0,0,0,5.33,0,0,0,0,12
"20_TUARAR2_30",66.67,0,0,0,0,18.67,0,0,0,0,8
"20_TUATIK1_1",53.34,0,0,0,0,1.33,0,0,0,8,6.67
"20_TUATIK1_2",45.33,0,0,0,0,0,0,0,0,0,2.67
"20_TUATIK1_3",53.34,0,0,0,0,0,2.67,0,1.33,1.33,14.67
"20_TUATIK1_4",28,0,0,0,0,0,0,0,4,0,10.67
"20_TUATIK1_5",37.33,0,0,0,0,24,0,0,0,0,4
"20_TUATIK1_6",29.33,0,0,0,0,0,0,0,1.33,1.33,2.67
"20_TUATIK1_7",15.99,0,0,0,0,4,0,0,1.33,0,13.33
"20_TUATIK1_8",39.99,0,0,0,5.33,2.67,1.33,0,0,0,13.33
"20_TUATIK1_9",73.33,0,0,0,0,0,0,0,0,0,0
"20_TUATIK1_10",22.67,0,0,0,0,13.33,6.67,0,0,0,16
"20_TUATIK1_11",10.67,0,0,0,0,6.67,0,0,14.67,0,6.67
"20_TUATIK1_12",7.99,0,0,0,0,9.33,5.33,6.67,0,0,21.34
"20_TUATIK1_13",45.33,0,0,0,0,0,1.33,0,1.33,0,5.33
"20_TUATIK1_14",37.32,0,0,0,0,6.67,4,0,0,0,4
"20_TUATIK1_15",18.66,0,0,0,0,4,4,0,10.67,0,10.67
"20_TUATIK1_16",33.32,0,0,0,0,12,4,0,0,0,2.67
"20_TUATIK1_17",29.33,0,0,0,0,13.33,1.33,0,5.33,0,9.33
"20_TUATIK1_18",20,0,0,0,0,14.67,0,0,4,0,6.67
"20_TUATIK1_19",26.66,0,0,0,0,1.33,0,0,1.33,0,4
"20_TUATIK1_20",17.34,0,0,0,0,4,0,0,2.67,0,4
"20_TUATIK1_21",22.66,0,0,0,0,0,0,0,0,0,1.33
"20_TUATIK1_22",8,0,0,0,0,6.67,0,6.67,2.67,0,4
"20_TUATIK1_23",13.34,0,0,0,0,10.67,0,2.67,2.67,0,6.67
"20_TUATIK1_24",10.66,0,0,0,0,5.33,1.33,0,2.67,0,0
"20_TUATIK1_25",12,0,0,0,0,4,1.33,0,1.33,0,0
"20_TUATIK1_26",62.67,0,0,0,0,1.33,0,0,0,0,1.33
"20_TUATIK1_27",41.33,0,0,0,0,1.33,0,1.33,0,2.67,1.33
"20_TUATIK1_28",48.01,0,0,0,0,2.67,2.67,0,0,0,8
"20_TUATIK1_29",80,0,0,0,0,0,0,0,0,0,4
"20_TUATIK1_30",18.67,0,0,0,0,4,0,0,0,0,0
"20_TUATIK2_1",65.34,0,0,0,0,18.67,4,0,0,0,0
"20_TUATIK2_2",30.66,0,0,0,0,1.33,49.33,0,1.33,0,5.33
"20_TUATIK2_3",45.33,0,0,0,0,20,8,0,0,0,0
"20_TUATIK2_4",24,0,0,0,0,26.67,30.67,0,0,0,1.33
"20_TUATIK2_5",22.66,0,0,0,0,0,33.33,0,1.33,0,2.67
"20_TUATIK2_6",14.66,0,0,0,0,0,48,0,0,0,4
"20_TUATIK2_7",2.67,0,0,0,0,0,16,0,1.33,0,0
"20_TUATIK2_8",41.34,0,0,0,0,4,12,0,0,0,6.67
"20_TUATIK2_9",49.33,0,0,0,0,14.67,28,0,0,0,0
"20_TUATIK2_10",30.65,0,0,0,0,5.33,38.67,0,1.33,0,0
"20_TUATIK2_11",40.01,0,0,0,0,1.33,29.33,0,0,0,1.33
"20_TUATIK2_12",46.68,0,0,0,0,6.67,10.67,6.67,0,0,1.33
"20_TUATIK2_13",45.34,0,0,0,0,9.33,20,0,0,0,0
"20_TUATIK2_14",18.65,0,0,0,0,21.33,32,0,0,0,0
"20_TUATIK2_15",21.32,0,0,0,0,21.33,18.67,0,0,0,5.33
"20_TUATIK2_16",42.66,0,0,0,0,0,28,0,0,0,1.33
"20_TUATIK2_17",6.66,0,0,0,0,0,45.33,0,1.33,0,6.67
"20_TUATIK2_18",54.68,0,0,0,0,4,24,0,1.33,0,1.33
"20_TUATIK2_19",49.33,0,0,0,0,4,28,0,0,0,1.33
"20_TUATIK2_20",36,0,0,0,0,2.67,14.66,0,0,0,0
"20_TUATIK2_21",33.33,0,0,0,0,1.33,44,0,0,0,5.33
"20_TUATIK2_22",27.99,0,0,0,0,8,22.67,0,0,0,5.33
"20_TUATIK2_23",27.98,0,0,0,0,17.33,36,0,0,0,8
"20_TUATIK2_24",26.65,0,0,0,0,6.67,45.33,0,0,0,5.33
"20_TUATIK2_25",30.67,0,0,0,0,0,42.67,0,0,0,4
"20_TUATIK2_26",38.67,0,0,0,0,22.66,12,0,0,0,0
"20_TUATIK2_27",16,0,0,0,0,17.33,30.67,0,0,0,4
"20_TUATIK2_28",36,0,0,0,0,16,13.33,0,0,0,4
"20_TUATIK2_29",35.99,0,0,0,0,0,37.33,0,1.33,0,1.33
"20_TUATIK2_30",45.34,0,0,0,0,2.67,36,0,1.33,0,1.33
"40_GAMMAN1_1",93.33,0,0,0,0,0,0,0,0,0,1.33
"40_GAMMAN1_2",2.67,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_3",2.67,0,0,0,0,1.33,0,2.67,0,0,6.67
"40_GAMMAN1_4",14.66,0,0,0,0,0,0,0,0,0,5.33
"40_GAMMAN1_5",12,0,0,0,0,0,0,0,0,0,4
"40_GAMMAN1_6",14.67,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_7",0,0,0,0,0,0,0,0,0,0,6.66
"40_GAMMAN1_8",4,0,0,0,0,0,0,0,0,0,5.33
"40_GAMMAN1_9",1.33,0,0,0,0,0,0,0,0,0,5.33
"40_GAMMAN1_10",41.33,0,0,0,0,0,0,0,0,0,5.33
"40_GAMMAN1_11",17.33,0,0,0,0,0,0,0,0,0,2.67
"40_GAMMAN1_12",51.99,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_13",30.66,0,0,0,0,0,0,0,0,0,2.67
"40_GAMMAN1_14",24,0,0,0,0,0,0,0,0,0,2.67
"40_GAMMAN1_15",2.67,0,0,0,0,0,0,0,0,0,6.67
"40_GAMMAN1_16",17.33,0,0,0,0,1.33,0,0,0,0,9.33
"40_GAMMAN1_17",2.67,0,0,0,0,0,0,0,0,0,4
"40_GAMMAN1_18",0,0,0,0,0,0,0,0,0,0,13.33
"40_GAMMAN1_19",6.66,0,0,0,0,0,0,0,0,0,6.67
"40_GAMMAN1_20",1.33,0,0,0,0,0,0,0,0,0,1.33
"40_GAMMAN1_21",70.66,0,0,0,0,0,0,0,0,1.33,1.33
"40_GAMMAN1_22",21.33,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_23",36,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_24",22.68,0,0,0,0,0,0,0,0,0,1.33
"40_GAMMAN1_25",22.66,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN1_26",11.99,0,0,0,0,0,0,0,0,0,14.66
"40_GAMMAN1_27",37.33,0,0,0,0,0,0,0,0,0,1.33
"40_GAMMAN1_28",44,0,0,0,0,0,0,0,0,0,5.33
"40_GAMMAN1_29",9.33,0,0,0,0,0,0,0,0,0,1.33
"40_GAMMAN1_30",0,0,0,0,0,0,0,0,0,0,4
"40_GAMMAN2_1",30.67,0,0,0,0,0,4,0,1.33,0,5.33
"40_GAMMAN2_2",46.67,0,0,0,0,0,10.67,0,0,0,2.67
"40_GAMMAN2_3",49.32,0,0,0,0,0,4,0,0,0,1.33
"40_GAMMAN2_4",2.67,0,0,0,0,0,0,0,0,0,0
"40_GAMMAN2_5",4,0,0,0,0,0,2.67,0,0,0,2.67
"40_GAMMAN2_6",37.33,0,0,0,0,0,6.67,0,0,0,0
"40_GAMMAN2_7",26.66,0,0,0,0,0,8,0,0,0,2.67
"40_GAMMAN2_8",17.34,0,0,0,0,0,10.67,0,0,0,0
"40_GAMMAN2_9",49.34,0,0,0,0,0,4,2.67,0,0,0
"40_GAMMAN2_10",54.67,0,0,0,0,0,5.33,0,0,0,0
"40_GAMMAN2_11",61.34,0,0,0,0,0,13.33,0,0,0,5.33
"40_GAMMAN2_12",75.99,0,0,0,0,0,4,0,0,0,5.33
"40_GAMMAN2_13",48.01,0,0,0,0,0,4,0,0,0,4
"40_GAMMAN2_14",55.99,0,0,0,0,0,17.33,0,0,0,1.33
"40_GAMMAN2_15",70.64,0,0,0,0,0,0,0,0,0,2.67
"40_GAMMAN2_16",54.65,0,0,0,0,0,16,0,1.33,0,6.67
"40_GAMMAN2_17",64,0,0,0,0,0,1.33,2.67,0,0,4
"40_GAMMAN2_18",32,0,0,0,0,0,8,0,0,0,5.33
"40_GAMMAN2_19",50.68,0,0,0,0,0,9.33,0,0,0,8
"40_GAMMAN2_20",18.66,0,0,0,0,0,1.33,1.33,0,0,5.33
"40_GAMMAN2_21",41.32,0,0,0,0,0,1.33,0,0,0,2.67
"40_GAMMAN2_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_GAMMAN2_23",58.66,0,0,0,0,0,1.33,0,0,0,1.33
"40_GAMMAN2_24",40,0,0,0,0,0,2.67,0,0,0,4
"40_GAMMAN2_25",68,0,0,0,0,0,4,0,0,0,4
"40_GAMMAN2_26",63.98,0,0,0,0,0,6.67,0,0,0,6.67
"40_GAMMAN2_27",63.99,0,0,0,0,0,20,0,0,0,1.33
"40_GAMMAN2_28",47.98,0,0,0,0,0,6.67,0,0,0,4
"40_GAMMAN2_29",46.67,0,0,0,0,0,1.33,1.33,0,0,4
"40_GAMMAN2_30",22.68,0,0,0,0,0,26.67,0,0,0,2.67
"40_SOCBOR1_1",23.99,0,0,0,0,9.33,0,0,0,0,0
"40_SOCBOR1_2",12,0,0,0,0,0,0,0,0,0,2.67
"40_SOCBOR1_3",12,0,0,0,0,0,0,0,0,0,1.33
"40_SOCBOR1_4",8,0,0,0,0,1.33,0,0,0,0,2.67
"40_SOCBOR1_5",2.67,0,0,0,0,1.33,0,0,0,0,0
"40_SOCBOR1_6",5.32,0,0,0,0,2.67,0,0,0,0,21.33
"40_SOCBOR1_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_8",2.67,0,0,0,0,4,0,0,0,0,2.67
"40_SOCBOR1_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_12",0,0,0,0,0,0,0,0,0,0,1.33
"40_SOCBOR1_13",1.33,0,0,0,0,0,0,0,0,0,4
"40_SOCBOR1_14",9.33,0,0,0,0,2.67,0,0,0,0,1.33
"40_SOCBOR1_15",0,0,0,0,0,4,0,0,0,0,6.67
"40_SOCBOR1_16",0,0,0,0,0,0,0,0,0,0,4
"40_SOCBOR1_17",0,0,0,0,0,0,0,0,0,0,5.33
"40_SOCBOR1_18",0,0,0,0,0,0,0,0,0,0,2.67
"40_SOCBOR1_19",28.01,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR1_20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_21",1.33,0,0,0,0,2.67,0,0,0,0,0
"40_SOCBOR1_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_23",5.33,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR1_24",20,0,0,0,0,0,0,0,0,0,6.67
"40_SOCBOR1_25",4,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR1_26",48,0,0,0,0,2.67,0,0,0,0,0
"40_SOCBOR1_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40_SOCBOR1_28",5.33,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR1_29",1.33,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR1_30",12,0,0,0,0,2.67,0,0,0,1.33,1.33
"40_SOCBOR2_1",66.66,0,0,0,0,0,0,0,2.67,0,1.33
"40_SOCBOR2_2",65.33,0,0,0,0,0,0,0,1.33,0,4
"40_SOCBOR2_3",32.01,0,0,0,0,1.33,0,0,1.33,0,4
"40_SOCBOR2_4",57.33,0,0,0,0,0,0,0,8,0,4
"40_SOCBOR2_5",52,0,0,0,0,5.33,0,0,6.67,0,4
"40_SOCBOR2_6",68.01,0,0,0,0,2.67,6.67,0,5.33,0,4
"40_SOCBOR2_7",73.34,0,0,0,0,4,0,0,0,0,2.67
"40_SOCBOR2_8",69.33,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR2_9",25.33,0,0,0,0,0,0,0,0,0,4
"40_SOCBOR2_10",66.67,0,0,0,0,0,0,0,2.67,0,1.33
"40_SOCBOR2_11",61.34,0,0,0,0,9.34,0,0,13.33,0,5.33
"40_SOCBOR2_12",55.99,0,0,0,0,2.67,0,0,2.67,0,0
"40_SOCBOR2_13",70.64,0,0,0,0,5.33,0,0,6.67,0,2.67
"40_SOCBOR2_14",49.32,0,0,0,0,2.66,0,0,2.67,0,6.67
"40_SOCBOR2_15",57.33,0,0,0,0,1.33,0,0,2.67,0,2.67
"40_SOCBOR2_16",69.34,0,0,0,0,0,6.67,0,10.67,0,1.33
"40_SOCBOR2_17",74.66,0,0,0,0,4,1.33,0,4,0,0
"40_SOCBOR2_18",54.67,0,0,0,0,6.67,0,0,4,0,4
"40_SOCBOR2_19",16,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR2_20",0,0,0,0,0,0,0,0,0,0,16
"40_SOCBOR2_21",36,0,0,0,0,0,0,0,2.67,0,5.33
"40_SOCBOR2_22",41.32,0,0,0,0,0,0,0,0,0,4
"40_SOCBOR2_23",54.67,0,0,0,0,6.67,0,0,4,0,0
"40_SOCBOR2_24",68,0,0,0,0,0,0,0,0,0,5.33
"40_SOCBOR2_25",46.65,0,0,0,0,2.67,0,0,0,0,0
"40_SOCBOR2_26",57.32,0,0,0,0,0,0,0,0,0,2.67
"40_SOCBOR2_27",62.65,0,0,0,0,1.33,0,0,1.33,0,0
"40_SOCBOR2_28",41.32,0,0,0,0,0,0,0,0,0,0
"40_SOCBOR2_29",51.98,0,0,0,0,0,0,0,1.33,0,0
"40_SOCBOR2_30",62.65,0,0,0,0,0,0,0,8,0,4
"40_SOCMOO1_1",57.33,0,0,0,0,0,0,0,0,2.67,6.67
"40_SOCMOO1_2",6.66,0,0,0,0,0,0,0,0,0,34.67
"40_SOCMOO1_3",8,0,0,0,0,0,0,0,0,0,0
"40_SOCMOO1_4",6.66,0,0,0,0,0,0,0,0,0,8
"40_SOCMOO1_5",26.66,0,0,0,0,1.33,0,0,0,1.33,5.33
"40_SOCMOO1_6",41.33,0,0,0,0,2.67,0,0,0,0,6.67
"40_SOCMOO1_7",0,0,0,0,0,0,0,0,0,0,2.67
"40_SOCMOO1_8",5.33,0,0,0,0,0,0,0,0,0,1.33
