"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","Rubble","ID","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015"
"42","Bora_1","20",2,51.99,-16.5031,-151.7907,90.67,0,0,"20_SOCBOR1_2",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"43","Bora_1","20",20,50.66,-16.5031,-151.7907,76,0,4,"20_SOCBOR1_20",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"44","Bora_1","20",21,56,-16.5031,-151.7907,70.67,0,2.67,"20_SOCBOR1_21",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"45","Bora_1","20",22,41.32,-16.5031,-151.7907,85.33,0,0,"20_SOCBOR1_22",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"46","Bora_1","20",23,58.67,-16.5031,-151.7907,68,0,0,"20_SOCBOR1_23",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"47","Bora_1","20",24,49.34,-16.5031,-151.7907,78.67,0,12,"20_SOCBOR1_24",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"48","Bora_1","20",25,54.67,-16.5031,-151.7907,70.67,0,0,"20_SOCBOR1_25",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"49","Bora_1","20",26,28,-16.5031,-151.7907,81.33,0,0,"20_SOCBOR1_26",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"50","Bora_1","20",27,35.99,-16.5031,-151.7907,82.67,0,0,"20_SOCBOR1_27",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"51","Bora_1","20",28,25.33,-16.5031,-151.7907,81.33,0,0,"20_SOCBOR1_28",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"52","Bora_1","20",29,44,-16.5031,-151.7907,84,0,0,"20_SOCBOR1_29",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"53","Bora_1","20",3,47.99,-16.5031,-151.7907,62.67,0,0,"20_SOCBOR1_3",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"54","Bora_1","20",30,44,-16.5031,-151.7907,86.67,0,0,"20_SOCBOR1_30",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"55","Bora_1","20",4,59.99,-16.5031,-151.7907,37.33,0,0,"20_SOCBOR1_4",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"56","Bora_1","20",5,68,-16.5031,-151.7907,76,0,0,"20_SOCBOR1_5",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"57","Bora_1","20",6,25.33,-16.5031,-151.7907,68,0,0,"20_SOCBOR1_6",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"58","Bora_1","20",7,44,-16.5031,-151.7907,40,0,0,"20_SOCBOR1_7",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"59","Bora_1","20",8,27.99,-16.5031,-151.7907,85.33,0,0,"20_SOCBOR1_8",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"60","Bora_1","20",9,60.01,-16.5031,-151.7907,68,0,0,"20_SOCBOR1_9",196.775502,56.2270693,27.13525,0.344,27.94245,27.94245,"Barrier reef","West","Gentle","Corals","Fixed substrate","None",17,3,3.9,1,3.9
"61","Bora_1","40",1,23.99,-16.5031,-151.7907,48,4,0,"40_SOCBOR1_1",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"62","Bora_1","40",10,0,-16.5031,-151.7907,29.33,5.33,0,"40_SOCBOR1_10",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"63","Bora_1","40",11,0,-16.5031,-151.7907,25.33,1.33,0,"40_SOCBOR1_11",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"64","Bora_1","40",12,0,-16.5031,-151.7907,34.66,0,0,"40_SOCBOR1_12",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"65","Bora_1","40",13,1.33,-16.5031,-151.7907,21.33,8,0,"40_SOCBOR1_13",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"66","Bora_1","40",14,9.33,-16.5031,-151.7907,44,16,0,"40_SOCBOR1_14",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"67","Bora_1","40",15,0,-16.5031,-151.7907,22.67,9.33,0,"40_SOCBOR1_15",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"68","Bora_1","40",16,0,-16.5031,-151.7907,44,5.33,0,"40_SOCBOR1_16",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"69","Bora_1","40",17,0,-16.5031,-151.7907,29.33,6.67,0,"40_SOCBOR1_17",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"70","Bora_1","40",18,0,-16.5031,-151.7907,37.33,1.33,0,"40_SOCBOR1_18",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"71","Bora_1","40",19,28.01,-16.5031,-151.7907,45.33,1.33,0,"40_SOCBOR1_19",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"72","Bora_1","40",2,12,-16.5031,-151.7907,9.33,5.33,0,"40_SOCBOR1_2",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"73","Bora_1","40",20,0,-16.5031,-151.7907,30.67,4,0,"40_SOCBOR1_20",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"74","Bora_1","40",21,1.33,-16.5031,-151.7907,34.67,4,0,"40_SOCBOR1_21",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"75","Bora_1","40",22,0,-16.5031,-151.7907,21.33,16,0,"40_SOCBOR1_22",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"76","Bora_1","40",23,5.33,-16.5031,-151.7907,29.33,4,0,"40_SOCBOR1_23",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"77","Bora_1","40",24,20,-16.5031,-151.7907,42.66,10.67,0,"40_SOCBOR1_24",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"78","Bora_1","40",25,4,-16.5031,-151.7907,20,4,0,"40_SOCBOR1_25",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"79","Bora_1","40",26,48,-16.5031,-151.7907,18.67,12,0,"40_SOCBOR1_26",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"80","Bora_1","40",27,0,-16.5031,-151.7907,17.33,14.67,0,"40_SOCBOR1_27",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"81","Bora_1","40",28,5.33,-16.5031,-151.7907,18.67,8,0,"40_SOCBOR1_28",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"82","Bora_1","40",29,1.33,-16.5031,-151.7907,21.34,10.67,0,"40_SOCBOR1_29",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"83","Bora_1","40",3,12,-16.5031,-151.7907,18.66,2.67,0,"40_SOCBOR1_3",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"84","Bora_1","40",30,12,-16.5031,-151.7907,33.34,12,0,"40_SOCBOR1_30",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"85","Bora_1","40",4,8,-16.5031,-151.7907,21.34,5.33,0,"40_SOCBOR1_4",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"86","Bora_1","40",5,2.67,-16.5031,-151.7907,21.33,14.67,0,"40_SOCBOR1_5",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"87","Bora_1","40",6,5.32,-16.5031,-151.7907,38.67,4,0,"40_SOCBOR1_6",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"88","Bora_1","40",7,0,-16.5031,-151.7907,24,10.67,4,"40_SOCBOR1_7",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"89","Bora_1","40",8,2.67,-16.5031,-151.7907,26.67,2.67,0,"40_SOCBOR1_8",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"90","Bora_1","40",9,0,-16.5031,-151.7907,33.33,6.67,0,"40_SOCBOR1_9",82.15502,23.4885036,27.09284,0.393,27.94245,27.94245,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",17,3,3.9,1,3.9
"91","Bora_1","6",1,36,-16.5031,-151.7907,49.33,0,2.67,"6_SOCBOR1_1",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"92","Bora_1","6",10,41.33,-16.5031,-151.7907,36,0,0,"6_SOCBOR1_10",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"93","Bora_1","6",11,32,-16.5031,-151.7907,58.67,0,0,"6_SOCBOR1_11",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"94","Bora_1","6",12,18.66,-16.5031,-151.7907,45.33,0,0,"6_SOCBOR1_12",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"95","Bora_1","6",13,30.66,-16.5031,-151.7907,57.33,0,0,"6_SOCBOR1_13",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"96","Bora_1","6",14,40,-16.5031,-151.7907,18.67,0,0,"6_SOCBOR1_14",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"97","Bora_1","6",15,29.34,-16.5031,-151.7907,56,0,5.33,"6_SOCBOR1_15",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"98","Bora_1","6",16,29.34,-16.5031,-151.7907,72,0,0,"6_SOCBOR1_16",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"99","Bora_1","6",17,49.34,-16.5031,-151.7907,62.67,0,0,"6_SOCBOR1_17",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"100","Bora_1","6",18,37.33,-16.5031,-151.7907,49.33,0,0,"6_SOCBOR1_18",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"101","Bora_1","6",19,8,-16.5031,-151.7907,40,0,0,"6_SOCBOR1_19",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"102","Bora_1","6",2,14.67,-16.5031,-151.7907,80,0,0,"6_SOCBOR1_2",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"103","Bora_1","6",20,16,-16.5031,-151.7907,58.67,0,0,"6_SOCBOR1_20",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"104","Bora_1","6",21,17.33,-16.5031,-151.7907,40,0,0,"6_SOCBOR1_21",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"105","Bora_1","6",22,34.67,-16.5031,-151.7907,89.33,0,0,"6_SOCBOR1_22",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"106","Bora_1","6",23,25.33,-16.5031,-151.7907,37.33,0,0,"6_SOCBOR1_23",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"107","Bora_1","6",24,32,-16.5031,-151.7907,26.67,0,17.33,"6_SOCBOR1_24",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"108","Bora_1","6",25,42.67,-16.5031,-151.7907,48,0,0,"6_SOCBOR1_25",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"109","Bora_1","6",26,44.01,-16.5031,-151.7907,54.67,0,0,"6_SOCBOR1_26",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"110","Bora_1","6",27,51.99,-16.5031,-151.7907,45.33,0,0,"6_SOCBOR1_27",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"111","Bora_1","6",28,43.99,-16.5031,-151.7907,58.67,0,0,"6_SOCBOR1_28",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"112","Bora_1","6",29,41.33,-16.5031,-151.7907,73.33,0,0,"6_SOCBOR1_29",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"113","Bora_1","6",3,37.33,-16.5031,-151.7907,42.67,0,6.67,"6_SOCBOR1_3",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"114","Bora_1","6",30,46.67,-16.5031,-151.7907,60,0,0,"6_SOCBOR1_30",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"115","Bora_1","6",4,33.33,-16.5031,-151.7907,57.33,0,0,"6_SOCBOR1_4",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"116","Bora_1","6",5,18.67,-16.5031,-151.7907,74.67,0,0,"6_SOCBOR1_5",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"117","Bora_1","6",6,37.33,-16.5031,-151.7907,70.67,0,2.67,"6_SOCBOR1_6",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"118","Bora_1","6",7,38.67,-16.5031,-151.7907,58.67,0,5.33,"6_SOCBOR1_7",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"119","Bora_1","6",8,57.34,-16.5031,-151.7907,37.33,0,0,"6_SOCBOR1_8",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"120","Bora_1","6",9,37.33,-16.5031,-151.7907,36,0,4,"6_SOCBOR1_9",349.867755,100,27.12304,0.638,27.94245,27.94245,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",10,3,3.9,1,3.9
"121","Bora_1","60",1,66.66,-16.5031,-151.7907,42.67,0,0,"60_SOCBOR1_1",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"122","Bora_1","60",10,46.66,-16.5031,-151.7907,20,4,0,"60_SOCBOR1_10",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"123","Bora_1","60",11,44,-16.5031,-151.7907,33.33,0,0,"60_SOCBOR1_11",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"124","Bora_1","60",12,68,-16.5031,-151.7907,24,0,0,"60_SOCBOR1_12",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"125","Bora_1","60",13,68,-16.5031,-151.7907,30.66,0,0,"60_SOCBOR1_13",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"126","Bora_1","60",14,61.33,-16.5031,-151.7907,37.33,0,0,"60_SOCBOR1_14",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"127","Bora_1","60",15,90.67,-16.5031,-151.7907,32,0,0,"60_SOCBOR1_15",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"128","Bora_1","60",16,39.98,-16.5031,-151.7907,36,0,0,"60_SOCBOR1_16",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"129","Bora_1","60",17,41.34,-16.5031,-151.7907,20,0,0,"60_SOCBOR1_17",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"130","Bora_1","60",18,62.66,-16.5031,-151.7907,36,0,0,"60_SOCBOR1_18",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"131","Bora_1","60",19,29.34,-16.5031,-151.7907,25.33,0,0,"60_SOCBOR1_19",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"132","Bora_1","60",2,67.99,-16.5031,-151.7907,41.34,0,0,"60_SOCBOR1_2",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"133","Bora_1","60",20,62.67,-16.5031,-151.7907,45.33,0,0,"60_SOCBOR1_20",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"134","Bora_1","60",21,61.33,-16.5031,-151.7907,29.33,0,0,"60_SOCBOR1_21",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"135","Bora_1","60",22,94.67,-16.5031,-151.7907,34.67,0,0,"60_SOCBOR1_22",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"136","Bora_1","60",23,46.67,-16.5031,-151.7907,21.33,10.67,0,"60_SOCBOR1_23",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"137","Bora_1","60",24,77.33,-16.5031,-151.7907,48,0,0,"60_SOCBOR1_24",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"138","Bora_1","60",25,82.67,-16.5031,-151.7907,33.33,0,0,"60_SOCBOR1_25",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"139","Bora_1","60",26,65.33,-16.5031,-151.7907,32,0,0,"60_SOCBOR1_26",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"140","Bora_1","60",27,66.66,-16.5031,-151.7907,32,0,0,"60_SOCBOR1_27",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"141","Bora_1","60",28,80,-16.5031,-151.7907,32,0,0,"60_SOCBOR1_28",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"142","Bora_1","60",29,90.67,-16.5031,-151.7907,24,0,0,"60_SOCBOR1_29",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"143","Bora_1","60",3,77.32,-16.5031,-151.7907,36,0,0,"60_SOCBOR1_3",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"144","Bora_1","60",30,62.66,-16.5031,-151.7907,50.67,0,0,"60_SOCBOR1_30",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"145","Bora_1","60",4,49.33,-16.5031,-151.7907,30.67,0,0,"60_SOCBOR1_4",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"146","Bora_1","60",5,65.33,-16.5031,-151.7907,30.67,0,0,"60_SOCBOR1_5",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"147","Bora_1","60",6,76,-16.5031,-151.7907,28,0,0,"60_SOCBOR1_6",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"148","Bora_1","60",7,41.32,-16.5031,-151.7907,44,4,0,"60_SOCBOR1_7",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"149","Bora_1","60",8,74.67,-16.5031,-151.7907,56,0,0,"60_SOCBOR1_8",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
"150","Bora_1","60",9,80,-16.5031,-151.7907,54.67,2.67,0,"60_SOCBOR1_9",38.147791,10.916684,27.03037,0.588,27.94245,27.94245,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",20,3,3.9,1,3.9
