"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","CCA","Rubble","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015","ID","Depth_num","TotPoints","Inc_points","Non_Inc_points","Per_Cover"
"1857","Raroia_1",20,6,78.65,-16.0052,-142.4517,12,20,4,0,0.992793872100613,0.467354014673538,0.608670934694847,-1.02249223033771,0.137479306624579,0.352166029891087,"Atoll","North-west","Steep","Porites","Fixed substrate","Macroalgae",0.330602234225304,3,6.8,1,0.595429969691715,"20_TUARAR1_6",20,75,59,16,0.7865
"1858","Raroia_1",20,7,26.66,-16.0052,-142.4517,49.33,5.33,0,0,0.992793872100613,0.467354014673538,0.608670934694847,-1.02249223033771,0.137479306624579,0.352166029891087,"Atoll","North-west","Steep","Porites","Fixed substrate","Macroalgae",0.330602234225304,3,6.8,1,0.595429969691715,"20_TUARAR1_7",20,75,20,55,0.2666
"1859","Raroia_1",20,8,58.67,-16.0052,-142.4517,48,24,0,0,0.992793872100613,0.467354014673538,0.608670934694847,-1.02249223033771,0.137479306624579,0.352166029891087,"Atoll","North-west","Steep","Porites","Fixed substrate","Macroalgae",0.330602234225304,3,6.8,1,0.595429969691715,"20_TUARAR1_8",20,75,44,31,0.5867
"1860","Raroia_1",20,9,44,-16.0052,-142.4517,36,20,0,4,0.992793872100613,0.467354014673538,0.608670934694847,-1.02249223033771,0.137479306624579,0.352166029891087,"Atoll","North-west","Steep","Porites","Fixed substrate","Macroalgae",0.330602234225304,3,6.8,1,0.595429969691715,"20_TUARAR1_9",20,75,33,42,0.44
"1861","Raroia_1",40,1,93.33,-16.0052,-142.4517,16,60,2.67,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_1",40,75,70,5,0.9333
"1862","Raroia_1",40,10,98.66,-16.0052,-142.4517,24,56,4,9.33,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_10",40,75,74,1,0.9866
"1863","Raroia_1",40,11,76.01,-16.0052,-142.4517,20,60,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_11",40,75,57,18,0.7601
"1864","Raroia_1",40,12,89.33,-16.0052,-142.4517,26.67,45.33,4,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_12",40,75,67,8,0.8933
"1865","Raroia_1",40,13,42.65,-16.0052,-142.4517,22.67,66.67,2.67,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_13",40,75,32,43,0.4265
"1866","Raroia_1",40,14,16,-16.0052,-142.4517,20,77.33,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_14",40,75,12,63,0.16
"1867","Raroia_1",40,15,27.99,-16.0052,-142.4517,44,13.33,2.67,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_15",40,75,21,54,0.2799
"1868","Raroia_1",40,16,77.33,-16.0052,-142.4517,24,62.67,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_16",40,75,58,17,0.7733
"1869","Raroia_1",40,17,80,-16.0052,-142.4517,21.33,74.67,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_17",40,75,60,15,0.8
"1870","Raroia_1",40,18,89.33,-16.0052,-142.4517,9.33,70.67,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_18",40,75,67,8,0.8933
"1871","Raroia_1",40,19,100,-16.0052,-142.4517,2.67,68,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_19",40,75,75,0,1
"1872","Raroia_1",40,2,68,-16.0052,-142.4517,21.33,50.67,0,16,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_2",40,75,51,24,0.68
"1873","Raroia_1",40,20,77.33,-16.0052,-142.4517,5.33,70.67,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_20",40,75,58,17,0.7733
"1874","Raroia_1",40,21,90.67,-16.0052,-142.4517,22.67,58.67,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_21",40,75,68,7,0.9067
"1875","Raroia_1",40,22,96,-16.0052,-142.4517,10.67,78.67,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_22",40,75,72,3,0.96
"1876","Raroia_1",40,23,81.33,-16.0052,-142.4517,6.67,81.33,2.67,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_23",40,75,61,14,0.8133
"1877","Raroia_1",40,24,70.67,-16.0052,-142.4517,28,46.67,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_24",40,75,53,22,0.7067
"1878","Raroia_1",40,25,94.67,-16.0052,-142.4517,12,73.33,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_25",40,75,71,4,0.9467
"1879","Raroia_1",40,26,81.33,-16.0052,-142.4517,13.33,69.33,5.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_26",40,75,61,14,0.8133
"1880","Raroia_1",40,27,100,-16.0052,-142.4517,16,65.33,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_27",40,75,75,0,1
"1881","Raroia_1",40,28,96,-16.0052,-142.4517,21.33,45.33,4,8,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_28",40,75,72,3,0.96
"1882","Raroia_1",40,29,98.67,-16.0052,-142.4517,16,57.33,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_29",40,75,74,1,0.9867
"1883","Raroia_1",40,3,76,-16.0052,-142.4517,14.67,66.67,2.67,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_3",40,75,57,18,0.76
"1884","Raroia_1",40,30,90.67,-16.0052,-142.4517,6.67,76,0,9.33,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_30",40,75,68,7,0.9067
"1885","Raroia_1",40,4,98.67,-16.0052,-142.4517,28,48,1.33,4,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_4",40,75,74,1,0.9867
"1886","Raroia_1",40,5,100,-16.0052,-142.4517,28,61.33,0,2.67,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_5",40,75,75,0,1
"1887","Raroia_1",40,6,89.33,-16.0052,-142.4517,12,62.67,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_6",40,75,67,8,0.8933
"1888","Raroia_1",40,7,61.33,-16.0052,-142.4517,10.67,84,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_7",40,75,46,29,0.6133
"1889","Raroia_1",40,8,94.67,-16.0052,-142.4517,10.67,73.33,1.33,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_8",40,75,71,4,0.9467
"1890","Raroia_1",40,9,100,-16.0052,-142.4517,12,81.33,0,0,0.0719846294528009,-0.222583518680834,0.589584866524393,-0.834790825465678,0.137479306624579,0.348021980166759,"Atoll","North-west","Steep","Pachyseris ","Fixed substrate","Macroalgae",-0.116409237403276,3,6.8,1,0.595429969691715,"40_TUARAR1_9",40,75,75,0,1
"1891","Raroia_1",6,1,44,-16.0052,-142.4517,5.33,16,5.33,6.67,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_1",6,75,33,42,0.44
"1892","Raroia_1",6,10,63.99,-16.0052,-142.4517,12,28,1.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_10",6,75,48,27,0.6399
"1893","Raroia_1",6,11,38.67,-16.0052,-142.4517,9.33,53.33,5.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_11",6,75,29,46,0.3867
"1894","Raroia_1",6,12,41.34,-16.0052,-142.4517,16,21.33,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_12",6,75,31,44,0.4134
"1895","Raroia_1",6,13,40,-16.0052,-142.4517,9.33,22.67,6.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_13",6,75,30,45,0.4
"1896","Raroia_1",6,14,80,-16.0052,-142.4517,25.34,22.67,0,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_14",6,75,60,15,0.8
"1897","Raroia_1",6,15,34.67,-16.0052,-142.4517,12,48,6.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_15",6,75,26,49,0.3467
"1898","Raroia_1",6,16,28,-16.0052,-142.4517,4,49.33,5.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_16",6,75,21,54,0.28
"1899","Raroia_1",6,17,32,-16.0052,-142.4517,2.67,65.33,14.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_17",6,75,24,51,0.32
"1900","Raroia_1",6,18,37.33,-16.0052,-142.4517,2.67,13.33,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_18",6,75,28,47,0.3733
"1901","Raroia_1",6,19,55.99,-16.0052,-142.4517,8,48,8,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_19",6,75,42,33,0.5599
"1902","Raroia_1",6,2,19.99,-16.0052,-142.4517,0,8,8,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_2",6,75,15,60,0.1999
"1903","Raroia_1",6,20,23.99,-16.0052,-142.4517,22.66,49.33,4,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_20",6,75,18,57,0.2399
"1904","Raroia_1",6,21,49.34,-16.0052,-142.4517,6.67,85.33,4,1.33,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_21",6,75,37,38,0.4934
"1905","Raroia_1",6,22,9.33,-16.0052,-142.4517,13.33,25.33,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_22",6,75,7,68,0.0933
"1906","Raroia_1",6,23,61.33,-16.0052,-142.4517,8,5.33,5.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_23",6,75,46,29,0.6133
"1907","Raroia_1",6,24,48,-16.0052,-142.4517,0,17.33,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_24",6,75,36,39,0.48
"1908","Raroia_1",6,25,52,-16.0052,-142.4517,10.67,14.67,0,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_25",6,75,39,36,0.52
"1909","Raroia_1",6,26,41.34,-16.0052,-142.4517,8,16,0,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_26",6,75,31,44,0.4134
"1910","Raroia_1",6,27,53.34,-16.0052,-142.4517,1.33,12,4,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_27",6,75,40,35,0.5334
"1911","Raroia_1",6,28,38.66,-16.0052,-142.4517,8,16,4,1.33,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_28",6,75,29,46,0.3866
"1912","Raroia_1",6,29,21.32,-16.0052,-142.4517,4,22.67,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_29",6,75,16,59,0.2132
"1913","Raroia_1",6,3,50.66,-16.0052,-142.4517,4,33.33,2.67,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_3",6,75,38,37,0.5066
"1914","Raroia_1",6,30,34.67,-16.0052,-142.4517,2.67,21.33,1.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_30",6,75,26,49,0.3467
"1915","Raroia_1",6,4,40,-16.0052,-142.4517,4,2.67,8,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_4",6,75,30,45,0.4
"1916","Raroia_1",6,5,20,-16.0052,-142.4517,12,32,5.33,0,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_5",6,75,15,60,0.2
"1917","Raroia_1",6,6,26.66,-16.0052,-142.4517,4,24,5.33,1.33,3.00861243674743,1.93128789007223,0.625875208542527,-0.833718246009266,0.137479306624579,0.36045562592686,"Atoll","North-west","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,3,6.8,1,0.595429969691715,"6_TUARAR1_6",6,75,20,55,0.2666
